time,0
2004-04-11,215
2004-04-21,197
2004-05-01,205
2004-05-11,210
2004-05-21,200
2004-06-01,194
2004-06-11,201
2004-06-21,193
2004-07-01,192
2004-07-11,188
2004-07-21,190
2004-08-01,185
2004-08-11,188
2004-08-21,189
2004-09-01,181
2004-09-11,194
2004-09-21,198
2004-10-01,192
2004-10-11,198
2004-10-21,205
2004-11-01,186
2004-11-11,201
2004-11-21,212
2004-12-01,136
2004-12-11,198
2004-12-21,199
2005-01-01,201
2005-01-11,185
2005-01-21,205
2005-02-01,185
2005-02-11,183
2005-02-21,255
2005-03-01,194
2005-03-11,206
2005-03-21,170
2005-04-01,204
2005-04-11,183
2005-04-21,197
2005-05-01,202
2005-05-11,203
2005-05-21,188
2005-06-01,203
2005-06-11,195
2005-06-21,199
2005-07-01,181
2005-07-11,183
2005-07-21,184
2005-08-01,168
2005-08-11,188
2005-08-21,169
2005-09-01,162
2005-09-11,166
2005-09-21,189
2005-10-01,178
2005-10-11,195
2005-10-21,190
2005-11-01,209
2005-11-11,199
2005-11-21,203
2005-12-01,214
2005-12-11,222
2005-12-21,204
2006-01-01,189
2006-01-11,190
2006-01-21,99
2006-02-01,184
2006-02-11,183
2006-02-21,189
2006-03-01,206
2006-03-11,189
2006-03-21,189
2006-04-01,189
2006-04-11,199
2006-04-21,199
2006-05-01,209
2006-05-11,206
2006-05-21,203
2006-06-01,190
2006-06-11,195
2006-06-21,183
2006-07-01,181
2006-07-11,179
2006-07-21,189
2006-08-01,184
2006-08-11,191
2006-08-21,180
2006-09-01,187
2006-09-11,173
2006-09-21,184
2006-10-01,190
2006-10-11,189
2006-10-21,210
2006-11-01,209
2006-11-11,210
2006-11-21,205
2006-12-01,195
2006-12-11,215
2006-12-21,206
2007-01-01,202
2007-01-11,204
2007-01-21,216
2007-02-01,186
2007-02-11,179
2007-02-21,191
2007-03-01,196
2007-03-11,191
2007-03-21,183
2007-04-01,196
2007-04-11,212
2007-04-21,208
2007-05-01,198
2007-05-11,191
2007-05-21,186
2007-06-01,189
2007-06-11,190
2007-06-21,181
2007-07-01,186
2007-07-11,179
2007-07-21,178
2007-08-01,167
2007-08-11,169
2007-08-21,164
2007-09-01,64
2007-09-11,90
2007-09-21,89
2007-10-01,90
2007-10-11,102
2007-10-21,83
2007-11-01,109
2007-11-11,123
2007-11-21,115
2007-12-01,142
2007-12-11,255
2007-12-21,124
2008-01-01,122
2008-01-11,138
2008-01-21,132
2008-02-01,135
2008-02-11,129
2008-02-21,123
2008-03-01,125
2008-03-11,140
2008-03-21,145
2008-04-01,255
2008-04-11,142
2008-04-21,162
2008-05-01,167
2008-05-11,161
2008-05-21,162
2008-06-01,141
2008-06-11,134
2008-06-21,125
2008-07-01,116
2008-07-11,119
2008-07-21,128
2008-08-01,128
2008-08-11,127
2008-08-21,113
2008-09-01,114
2008-09-11,119
2008-09-21,113
2008-10-01,134
2008-10-11,129
2008-10-21,135
2008-11-01,135
2008-11-11,125
2008-11-21,151
2008-12-01,155
2008-12-11,255
2008-12-21,154
2009-01-01,124
2009-01-11,149
2009-01-21,149
2009-02-01,151
2009-02-11,159
2009-02-21,164
2009-03-01,145
2009-03-11,176
2009-03-21,163
2009-04-01,174
2009-04-11,191
2009-04-21,178
2009-05-01,194
2009-05-11,204
2009-05-21,194
2009-06-01,186
2009-06-11,166
2009-06-21,149
2009-07-01,153
2009-07-11,156
2009-07-21,145
2009-08-01,135
2009-08-11,143
2009-08-21,149
2009-09-01,140
2009-09-11,148
2009-09-21,167
2009-10-01,179
2009-10-11,175
2009-10-21,185
2009-11-01,177
2009-11-11,188
2009-11-21,187
2009-12-01,182
2009-12-11,162
2009-12-21,202
2010-01-01,132
2010-01-11,171
2010-01-21,173
2010-02-01,186
2010-02-11,255
2010-02-21,255
2010-03-01,178
2010-03-11,202
2010-03-21,213
2010-04-01,206
2010-04-11,194
2010-04-21,203
2010-05-01,193
2010-05-11,182
2010-05-21,181
2010-06-01,176
2010-06-11,160
2010-06-21,154
2010-07-01,158
2010-07-11,148
2010-07-21,148
2010-08-01,153
2010-08-11,142
2010-08-21,141
2010-09-01,155
2010-09-11,152
2010-09-21,149
2010-10-01,154
2010-10-11,255
2010-10-21,182
2010-11-01,176
2010-11-11,190
2010-11-21,178
2010-12-01,191
2010-12-11,183
2010-12-21,125
2011-01-01,184
2011-01-11,186
2011-01-21,255
2011-02-01,183
2011-02-11,163
2011-02-21,159
2011-03-01,173
2011-03-11,183
2011-03-21,176
2011-04-01,188
2011-04-11,179
2011-04-21,204
2011-05-01,208
2011-05-11,203
2011-05-21,193
2011-06-01,185
2011-06-11,193
2011-06-21,184
2011-07-01,178
2011-07-11,172
2011-07-21,165
2011-08-01,168
2011-08-11,154
2011-08-21,162
2011-09-01,154
2011-09-11,161
2011-09-21,163
2011-10-01,178
2011-10-11,178
2011-10-21,177
2011-11-01,187
2011-11-11,176
2011-11-21,174
2011-12-01,193
2011-12-11,169
2011-12-21,172
2012-01-01,177
2012-01-11,171
2012-01-21,166
2012-02-01,123
2012-02-11,163
2012-02-21,177
2012-03-01,166
2012-03-11,179
2012-03-21,165
2012-04-01,179
2012-04-11,187
2012-04-21,198
2012-05-01,197
2012-05-11,189
2012-05-21,187
2012-06-01,201
2012-06-11,195
2012-06-21,180
2012-07-01,177
2012-07-11,165
2012-07-21,152
2012-08-01,162
2012-08-11,160
2012-08-21,165
2012-09-01,162
2012-09-11,149
2012-09-21,174
2012-10-01,189
2012-10-11,194
2012-10-21,193
2012-11-01,205
2012-11-11,196
2012-11-21,190
2012-12-01,190
2012-12-11,198
2012-12-21,191
2013-01-01,189
2013-01-11,196
2013-01-21,170
2013-02-01,197
2013-02-11,255
2013-02-21,180
2013-03-01,187
2013-03-11,172
2013-03-21,185
2013-04-01,180
2013-04-11,202
2013-04-21,204
2013-05-01,206
2013-05-11,203
2013-05-21,197
2013-06-01,184
2013-06-11,178
2013-06-21,176
2013-07-01,169
2013-07-11,179
2013-07-21,160
2013-08-01,155
2013-08-11,153
2013-08-21,149
2013-09-01,154
2013-09-11,159
2013-09-21,163
2013-10-01,119
2013-10-11,184
2013-10-21,182
2013-11-01,202
2013-11-11,183
2013-11-21,181
2013-12-01,208
2013-12-11,189
2013-12-21,187
2014-01-01,184
2014-01-11,191
2014-01-21,161
2014-02-01,189
2014-02-11,203
2014-02-21,178
2014-03-01,183
2014-03-11,195
2014-03-21,192
2014-04-01,205
2014-04-11,195
2014-04-21,181
2014-05-01,198
2014-05-11,206
2014-05-21,208
2014-06-01,216
2014-06-11,213
2014-06-21,211
2014-07-01,194
2014-07-11,178
2014-07-21,184
2014-08-01,186
2014-08-11,177
2014-08-21,182
2014-09-01,186
2014-09-11,188
2014-09-21,183
2014-10-01,181
2014-10-11,192
2014-10-21,196
2014-11-01,195
2014-11-11,194
2014-11-21,192
2014-12-01,188
2014-12-11,197
2014-12-21,195
2015-01-01,188
2015-01-11,186
2015-01-21,255
2015-02-01,255
2015-02-11,174
2015-02-21,182
2015-03-01,185
2015-03-11,181
2015-03-21,182
2015-04-01,205
2015-04-11,202
2015-04-21,199
2015-05-01,200
2015-05-11,206
2015-05-21,193
2015-06-01,194
2015-06-11,204
2015-06-21,195
2015-07-01,190
2015-07-11,176
2015-07-21,176
2015-08-01,185
2015-08-11,190
2015-08-21,187
2015-09-01,194
2015-09-11,179
2015-09-21,180
2015-10-01,194
2015-10-11,195
2015-10-21,201
2015-11-01,199
2015-11-11,195
2015-11-21,231
2015-12-01,197
2015-12-11,193
2015-12-21,197
2016-01-01,255
2016-01-11,162
2016-01-21,186
2016-02-01,186
2016-02-11,173
2016-02-21,198
2016-03-01,182
2016-03-11,206
2016-03-21,208
2016-04-01,198
2016-04-11,213
2016-04-21,212
2016-05-01,210
2016-05-11,211
2016-05-21,209
2016-06-01,209
2016-06-11,204
2016-06-21,203
2016-07-01,195
2016-07-11,183
2016-07-21,186
2016-08-01,179
2016-08-11,184
2016-08-21,178
2016-09-01,185
2016-09-11,195
2016-09-21,206
2016-10-01,197
2016-10-11,200
2016-10-21,207
2016-11-01,207
2016-11-11,210
2016-11-21,185
2016-12-01,209
2016-12-11,196
2016-12-21,202
2017-01-01,154
2017-01-11,189
2017-01-21,184
2017-02-01,255
2017-02-11,198
2017-02-21,184
2017-03-01,191
2017-03-11,205
2017-03-21,193
2017-04-01,206
2017-04-11,211
2017-04-21,214
2017-05-01,217
2017-05-11,215
2017-05-21,203
2017-06-01,213
2017-06-11,212
2017-06-21,198
2017-07-01,189
2017-07-11,185
2017-07-21,189
2017-08-01,186
2017-08-11,184
2017-08-21,183
2017-09-01,190
2017-09-11,176
2017-09-21,184
2017-10-01,184
2017-10-11,183
2017-10-21,186
2017-11-01,188
2017-11-11,176
2017-11-21,196
2017-12-01,191
2017-12-11,255
2017-12-21,190
2018-01-01,195
2018-01-11,180
2018-01-21,190
2018-02-01,178
2018-02-11,255
2018-02-21,177
2018-03-01,192
2018-03-11,225
2018-03-21,210
2018-04-01,215
2018-04-11,214
2018-04-21,218
2018-05-01,225
2018-05-11,213
2018-05-21,215
2018-06-01,212
2018-06-11,206
2018-06-21,201
2018-07-01,219
2018-07-11,207
2018-07-21,199
2018-08-01,201
2018-08-11,200
2018-08-21,197
2018-09-01,209
2018-09-11,196
2018-09-21,194
2018-10-01,198
2018-10-11,186
2018-10-21,200
2018-11-01,195
2018-11-11,201
2018-11-21,202
2018-12-01,201
2018-12-11,186
2018-12-21,200
2019-01-01,178
2019-01-11,198
2019-01-21,186
2019-02-01,191
2019-02-11,194
2019-02-21,189
2019-03-01,188
2019-03-11,195
2019-03-21,200
2019-04-01,193
2019-04-11,220
2019-04-21,201
2019-05-01,203
2019-05-11,206
2019-05-21,218
2019-06-01,220
2019-06-11,206
2019-06-21,212
2019-07-01,201
2019-07-11,211
2019-07-21,193
2019-08-01,191
2019-08-11,193
2019-08-21,185
2019-09-01,173
2019-09-11,185
2019-09-21,190
2019-10-01,194
2019-10-11,196
2019-10-21,198
2019-11-01,217
2019-11-11,204
2019-11-21,255
2019-12-01,183
2019-12-11,211
2019-12-21,212
